scenario,provider,question,recall,correct,n_cited,n_retrieved,single_chunk,multi_chunk,citation_precision,citation_efficiency,cited,retrieved,predicted,reference
apr21isc,GPT-4o,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,(none),104.21.74.174;176.111.174.53;184.72.1.208;217.12.218.46;54.184.119.29;8.209.100.246
apr21isc,GPT-4o,7,0.5,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,fonts.gstatic.com;gtmers.xyz;img-prod-cms-rt-microsoft-com.akamaized.net,gtmers.xyz;veso2.xyz
apr21isc,GPT-4o,8,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,(none),forenzik.kz
apr21isc,GPT-5.2,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,192.168.5.125,192.168.5.125
apr21isc,GPT-5.2,2,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),laptop-x9naq2eu
apr21isc,GPT-5.2,3,1.0,1,1,1,1,0,1.0,1.0,kerberos_clients_result.json,kerberos_clients_result.json,wilmer.coughlin,wilmer.coughlin
apr21isc,GPT-5.2,4,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2021-03-29 22:00,2021-03-29 22:00 utc
apr21isc,GPT-5.2,5,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,bazaloader;bazar backdoor,baza
apr21isc,GPT-5.2,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,(none),104.21.74.174;176.111.174.53;184.72.1.208;217.12.218.46;54.184.119.29;8.209.100.246
apr21isc,GPT-5.2,7,0.5,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,"""fonts.gstatic.com"";""gtmers.xyz"";""img-prod-cms-rt-microsoft-com.akamaized.net""",gtmers.xyz;veso2.xyz
apr21isc,GPT-5.2,8,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,(none),forenzik.kz
apr21isc,GPT-5-mini,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,192.168.5.125,192.168.5.125
apr21isc,GPT-5-mini,2,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),laptop-x9naq2eu
apr21isc,GPT-5-mini,3,1.0,1,1,1,1,0,1.0,1.0,kerberos_clients_result.json,kerberos_clients_result.json,wilmer.coughlin,wilmer.coughlin
apr21isc,GPT-5-mini,4,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2021-03-29 22:00,2021-03-29 22:00 utc
apr21isc,GPT-5-mini,5,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,bazaloader;bazar backdoor,baza
apr21isc,GPT-5-mini,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,(none),104.21.74.174;176.111.174.53;184.72.1.208;217.12.218.46;54.184.119.29;8.209.100.246
apr21isc,GPT-5-mini,7,0.5,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,"""fonts.gstatic.com"";""gtmers.xyz"";""img-prod-cms-rt-microsoft-com.akamaized.net""",gtmers.xyz;veso2.xyz
apr21isc,GPT-5-mini,8,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,(none),forenzik.kz
burnincandle,Claude Sonnet 4,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.0.19.14,10.0.19.14
burnincandle,Claude Sonnet 4,2,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),desktop-5qs3d5d
burnincandle,Claude Sonnet 4,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),patrick.zimmerman
burnincandle,Claude Sonnet 4,4,0.88,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,antnosience.com (157.245.142.66);dilimoretast.com (91.193.16.181);filebin.net (185.47.40.36);otectagain.top (157.245.142.66);seaskysafe.com (91.193.16.181);situla.bitbit.net (87.238.33.8);suncoastpinball.com (160.153.32.99),antnosience.com;dilimoretast.com;filebin.net;oceriesfornot.top;otectagain.top;seaskysafe.com;situla.bitbit.net;suncoastpinball.com
burnincandle,Claude Sonnet 4,5,0.75,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66;160.153.32.99;185.47.40.36;87.238.33.8;91.193.16.181,157.245.142.66;160.153.32.99;188.166.154.118;91.193.16.181
burnincandle,Claude Sonnet 4,6,0.0,0,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,(none),2022-03-21 20:00 utc
burnincandle,Claude Sonnet 4,7,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66;c2 server,157.245.142.66;c2 server
burnincandle,Cisco 8B,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.0.19.14,10.0.19.14
burnincandle,Cisco 8B,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-5qs3d5d,desktop-5qs3d5d
burnincandle,Cisco 8B,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-5qs3d5d,patrick.zimmerman
burnincandle,Cisco 8B,4,0.0,0,0,1,0,0,,0.0,,suspicious_domains_result.json,157.245.142.66;160.153.32.99;185.47.40.36;87.238.33.8;91.193.16.181,antnosience.com;dilimoretast.com;filebin.net;oceriesfornot.top;otectagain.top;seaskysafe.com;situla.bitbit.net;suncoastpinball.com
burnincandle,Cisco 8B,5,0.75,1,0,1,0,0,,0.0,,suspicious_domains_result.json,157.245.142.66;160.153.32.99;185.47.40.36;87.238.33.8;91.193.16.181,157.245.142.66;160.153.32.99;188.166.154.118;91.193.16.181
burnincandle,Cisco 8B,6,0.0,0,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2023-11-15 00:00,2022-03-21 20:00 utc
burnincandle,Cisco 8B,7,1.0,1,0,1,0,0,,0.0,,suspicious_domains_result.json,157.245.142.66;c2 server,157.245.142.66;c2 server
burnincandle,DeepSeek V3,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.0.19.14,10.0.19.14
burnincandle,DeepSeek V3,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-5qs3d5d,desktop-5qs3d5d
burnincandle,DeepSeek V3,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),patrick.zimmerman
burnincandle,DeepSeek V3,4,0.88,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66;160.153.32.99;185.47.40.36;87.238.33.8;91.193.16.181;antnosience.com;dilimoretast.com;filebin.net;otectagain.top;seaskysafe.com;situla.bitbit.net;suncoastpinball.com,antnosience.com;dilimoretast.com;filebin.net;oceriesfornot.top;otectagain.top;seaskysafe.com;situla.bitbit.net;suncoastpinball.com
burnincandle,DeepSeek V3,5,0.75,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66;160.153.32.99;185.47.40.36;87.238.33.8;91.193.16.181,157.245.142.66;160.153.32.99;188.166.154.118;91.193.16.181
burnincandle,DeepSeek V3,6,0.0,0,0,1,0,0,,0.0,,suricata_alerts_result.json,(none),2022-03-21 20:00 utc
burnincandle,DeepSeek V3,7,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66;c2 server,157.245.142.66;c2 server
burnincandle,Ollama 3.1:70b,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.0.19.14,10.0.19.14
burnincandle,Ollama 3.1:70b,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-5qs3d5d,desktop-5qs3d5d
burnincandle,Ollama 3.1:70b,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),patrick.zimmerman
burnincandle,Ollama 3.1:70b,4,0.5,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66;91.193.16.181;antnosience.com;dilimoretast.com;otectagain.top;seaskysafe.com,antnosience.com;dilimoretast.com;filebin.net;oceriesfornot.top;otectagain.top;seaskysafe.com;situla.bitbit.net;suncoastpinball.com
burnincandle,Ollama 3.1:70b,5,0.75,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66;160.153.32.99;185.47.40.36;87.238.33.8;91.193.16.181,157.245.142.66;160.153.32.99;188.166.154.118;91.193.16.181
burnincandle,Ollama 3.1:70b,6,0.0,0,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,(none),2022-03-21 20:00 utc
burnincandle,Ollama 3.1:70b,7,0.5,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66,157.245.142.66;c2 server
burnincandle,GPT-4,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.0.19.14,10.0.19.14
burnincandle,GPT-4,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-5qs3d5d,desktop-5qs3d5d
burnincandle,GPT-4,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),patrick.zimmerman
burnincandle,GPT-4,4,0.88,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,antnosience.com;dilimoretast.com;filebin.net;otectagain.top;seaskysafe.com;situla.bitbit.net;suncoastpinball.com,antnosience.com;dilimoretast.com;filebin.net;oceriesfornot.top;otectagain.top;seaskysafe.com;situla.bitbit.net;suncoastpinball.com
burnincandle,GPT-4,5,0.75,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66;160.153.32.99;185.47.40.36;87.238.33.8;91.193.16.181,157.245.142.66;160.153.32.99;188.166.154.118;91.193.16.181
burnincandle,GPT-4,6,0.0,0,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2022-01-15 03:45 utc,2022-03-21 20:00 utc
burnincandle,GPT-4,7,0.5,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66,157.245.142.66;c2 server
burnincandle,GPT-4o,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.0.19.14,10.0.19.14
burnincandle,GPT-4o,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-5qs3d5d,desktop-5qs3d5d
burnincandle,GPT-4o,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),patrick.zimmerman
burnincandle,GPT-4o,4,0.88,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,antnosience.com;dilimoretast.com;filebin.net;otectagain.top;seaskysafe.com;situla.bitbit.net;suncoastpinball.com,antnosience.com;dilimoretast.com;filebin.net;oceriesfornot.top;otectagain.top;seaskysafe.com;situla.bitbit.net;suncoastpinball.com
burnincandle,GPT-4o,5,0.75,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66;160.153.32.99;185.47.40.36;87.238.33.8;91.193.16.181,157.245.142.66;160.153.32.99;188.166.154.118;91.193.16.181
burnincandle,GPT-4o,6,0.0,0,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,(none),2022-03-21 20:00 utc
burnincandle,GPT-4o,7,0.5,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66,157.245.142.66;c2 server
burnincandle,GPT-5.2,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.0.19.14,10.0.19.14
burnincandle,GPT-5.2,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-5qs3d5d,desktop-5qs3d5d
burnincandle,GPT-5.2,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),patrick.zimmerman
burnincandle,GPT-5.2,4,0.88,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,antnosience.com;dilimoretast.com;filebin.net;otectagain.top;seaskysafe.com;situla.bitbit.net;suncoastpinball.com,antnosience.com;dilimoretast.com;filebin.net;oceriesfornot.top;otectagain.top;seaskysafe.com;situla.bitbit.net;suncoastpinball.com
burnincandle,GPT-5.2,5,0.75,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66;160.153.32.99;185.47.40.36;87.238.33.8;91.193.16.181,157.245.142.66;160.153.32.99;188.166.154.118;91.193.16.181
burnincandle,GPT-5.2,6,0.0,0,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2022-01-15 03:00,2022-03-21 20:00 utc
burnincandle,GPT-5.2,7,0.5,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66,157.245.142.66;c2 server
burnincandle,GPT-5-mini,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.0.19.14,10.0.19.14
burnincandle,GPT-5-mini,2,1.0,1,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,desktop-5qs3d5d,desktop-5qs3d5d
burnincandle,GPT-5-mini,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),patrick.zimmerman
burnincandle,GPT-5-mini,4,0.88,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,antnosience.com;dilimoretast.com;filebin.net;otectagain.top;seaskysafe.com;situla.bitbit.net;suncoastpinball.com,antnosience.com;dilimoretast.com;filebin.net;oceriesfornot.top;otectagain.top;seaskysafe.com;situla.bitbit.net;suncoastpinball.com
burnincandle,GPT-5-mini,5,0.75,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66;160.153.32.99;185.47.40.36;87.238.33.8;91.193.16.181,157.245.142.66;160.153.32.99;188.166.154.118;91.193.16.181
burnincandle,GPT-5-mini,6,0.0,0,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,(none),2022-03-21 20:00 utc
burnincandle,GPT-5-mini,7,0.5,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,157.245.142.66,157.245.142.66;c2 server
dec21isc,Claude Sonnet 4,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.12.3.66,10.12.3.66
dec21isc,Claude Sonnet 4,2,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),desktop-luoabv1
dec21isc,Claude Sonnet 4,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),darin.figueroa
dec21isc,Claude Sonnet 4,4,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2021-12-03 19:00 utc,2021-12-03 19:00 utc
dec21isc,Claude Sonnet 4,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,23.3.6.28,163.172.50.82;172.104.227.98
dec21isc,Claude Sonnet 4,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,gameplayapi.intel.com,gamaes.shop;newsaarctech.com
dec21isc,Claude Sonnet 4,7,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,(none),example.com
dec21isc,Claude Sonnet 4,8,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),172.104.227.98;c2 server
dec21isc,Cisco 8B,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.12.3.66,10.12.3.66
dec21isc,Cisco 8B,2,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),desktop-luoabv1
dec21isc,Cisco 8B,3,0.0,0,0,1,0,0,,0.0,,kerberos_hostnames_result.json,desktop-luoabv1,darin.figueroa
dec21isc,Cisco 8B,4,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2021-12-03t19:00:00.000z,2021-12-03 19:00 utc
dec21isc,Cisco 8B,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,23.3.6.28,163.172.50.82;172.104.227.98
dec21isc,Cisco 8B,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,gameplayapi.intel.com,gamaes.shop;newsaarctech.com
dec21isc,Cisco 8B,7,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,not found,example.com
dec21isc,Cisco 8B,8,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,23.3.6.28,172.104.227.98;c2 server
dec21isc,DeepSeek V3,1,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),10.12.3.66
dec21isc,DeepSeek V3,2,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),desktop-luoabv1
dec21isc,DeepSeek V3,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),darin.figueroa
dec21isc,DeepSeek V3,4,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2021-12-03 19:00,2021-12-03 19:00 utc
dec21isc,DeepSeek V3,5,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),163.172.50.82;172.104.227.98
dec21isc,DeepSeek V3,6,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),gamaes.shop;newsaarctech.com
dec21isc,DeepSeek V3,7,0.0,0,1,1,1,0,1.0,1.0,suspicious_certificates_result.json,suspicious_certificates_result.json,(none),example.com
dec21isc,DeepSeek V3,8,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),172.104.227.98;c2 server
dec21isc,Ollama 3.1:70b,1,1.0,1,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,10.12.3.66,10.12.3.66
dec21isc,Ollama 3.1:70b,2,0.0,0,1,1,1,0,1.0,1.0,suspicious_domains_result.json,suspicious_domains_result.json,(none),desktop-luoabv1
dec21isc,Ollama 3.1:70b,3,0.0,0,1,1,1,0,1.0,1.0,kerberos_hostnames_result.json,kerberos_hostnames_result.json,(none),darin.figueroa
dec21isc,Ollama 3.1:70b,4,1.0,1,1,1,1,0,1.0,1.0,suricata_alerts_result.json,suricata_alerts_result.json,2021-12-03 19:00,2021-12-03 19:00 utc
